snapped_at,price,market_cap,total_volume
2021-06-22 00:00:00 UTC,1.649954836128596,0.0,96357.31411254565
2021-06-23 00:00:00 UTC,1.649954836128596,0.0,96357.31411254565
2021-06-24 00:00:00 UTC,0.8080230465068,40423906.38364423,29646402.967036046
2021-06-25 00:00:00 UTC,0.7122737529330674,35578128.23426669,4526800.183775727
2021-06-26 00:00:00 UTC,0.5933782142939749,29646462.167163312,3546981.628261654
2021-06-27 00:00:00 UTC,0.6126949406799007,30603699.437646404,2677075.385367691
2021-06-28 00:00:00 UTC,0.6628673426832835,33023976.92532406,2428922.117024743
2021-06-29 00:00:00 UTC,0.6643737259092286,33214482.87554573,2184934.1679145796
2021-06-30 00:00:00 UTC,0.4151433338108003,20758871.50203142,19355493.913687676
2021-07-01 00:00:00 UTC,0.3781260861915057,18882333.340517573,7913243.210829751
2021-07-02 00:00:00 UTC,0.33842316827994856,38132696.814216495,7175869.880101038
2021-07-03 00:00:00 UTC,0.3818772117429773,42916401.94915528,6988753.68555571
2021-07-04 00:00:00 UTC,0.44320302563626174,49777738.369862325,9096464.29161575
2021-07-05 00:00:00 UTC,0.43937629221356655,49466933.77540295,9162974.809516884
2021-07-06 00:00:00 UTC,0.40091745762328174,45111777.54469293,6078111.989518456
2021-07-07 00:00:00 UTC,0.45926652979573707,51838932.50210109,9202605.902011774
2021-07-08 00:00:00 UTC,0.42557885337109735,47975312.682072945,5761161.198143647
2021-07-09 00:00:00 UTC,0.4697067244364526,52997082.95598066,7434843.182816982
2021-07-10 00:00:00 UTC,0.43712549779622895,49549315.79520098,5419413.791212417
2021-07-11 00:00:00 UTC,0.43292020163576833,49197609.3546988,3760710.1283096788
2021-07-12 00:00:00 UTC,0.4202182904933068,47759172.78482218,3361378.345818995
2021-07-13 00:00:00 UTC,0.40124555289932845,45750056.102664664,3623938.6665289896
2021-07-14 00:00:00 UTC,0.39883020533688623,45270012.979387045,3276279.5339692635
2021-07-15 00:00:00 UTC,0.3763217327155427,42743192.21459885,3027259.881957904
2021-07-16 00:00:00 UTC,0.3426376742720816,38942038.61372464,3520904.090631295
2021-07-17 00:00:00 UTC,0.34503928426063035,39272377.145540066,2257353.506622362
2021-07-18 00:00:00 UTC,0.39486848248955597,44913425.92656605,3738894.4790674984
2021-07-19 00:00:00 UTC,0.3926619132590022,44529553.68418,2658829.903337017
2021-07-20 00:00:00 UTC,0.35163175689054693,40011088.26478695,2400725.6776943416
2021-07-21 00:00:00 UTC,0.3179928998754049,36138748.26999206,2464505.987895471
2021-07-22 00:00:00 UTC,0.3387594751228513,38427713.92001004,3637016.9672651864
2021-07-23 00:00:00 UTC,0.3507160631447694,39906577.65390307,83350346.28494868
2021-07-24 00:00:00 UTC,0.3399056178786043,38678332.03692512,3115118.919350529
2021-07-25 00:00:00 UTC,0.3657448526853104,41575791.44474394,3345532.8087514224
2021-07-26 00:00:00 UTC,0.3557669569848796,40453763.34464095,2942026.4165184293
2021-07-27 00:00:00 UTC,0.3510785196492039,39949716.181165054,3430960.5133396504
2021-07-28 00:00:00 UTC,0.34554558325141677,39271965.994646996,3009491.897319052
2021-07-29 00:00:00 UTC,0.33402941639837774,37996454.15778481,2946568.232797123
2021-07-30 00:00:00 UTC,0.3535331490022337,40271532.87916649,3211097.214318959
2021-07-31 00:00:00 UTC,0.3937617081913042,45042561.02655801,3640240.2136291866
2021-08-01 00:00:00 UTC,0.4242282261036589,48639065.661589004,4880158.382870972
2021-08-02 00:00:00 UTC,0.42850493862803346,49182894.51467374,5456312.36665183
2021-08-03 00:00:00 UTC,0.44614362633501686,51180989.85271987,3905517.2700428087
2021-08-04 00:00:00 UTC,0.4562234821189608,52313664.85880789,5230014.725407698
2021-08-05 00:00:00 UTC,0.5221675044395847,60613246.951198146,5670349.740529531
2021-08-06 00:00:00 UTC,0.5345716660730502,61329788.291010045,6353671.707582083
2021-08-07 00:00:00 UTC,0.5864434413532259,67244689.26821482,4952144.510088299
2021-08-08 00:00:00 UTC,0.6760801089851476,77077763.99559364,8148275.751513132
2021-08-09 00:00:00 UTC,0.6080905821299574,69601182.26454462,6436613.94625291
2021-08-10 00:00:00 UTC,0.652727270141228,75167804.39980888,5754474.0645999815
2021-08-11 00:00:00 UTC,0.8191416650691341,93900637.67051563,11746626.595038101
2021-08-12 00:00:00 UTC,0.8597833333094509,98820984.85824569,10905798.132617103
2021-08-13 00:00:00 UTC,1.266386217445516,145238572.46203923,18592545.480476193
2021-08-14 00:00:00 UTC,1.744806685354003,199787562.05361304,50640376.618389875
