snapped_at,price,market_cap,total_volume
2018-12-11 00:00:00 UTC,0.008399389775248371,0.0,2861968.1726588174
2018-12-12 00:00:00 UTC,0.00924398439777739,0.0,1913555.7048083656
2018-12-13 00:00:00 UTC,0.009085133886165747,0.0,2263506.583662593
2018-12-14 00:00:00 UTC,0.00836393557030044,0.0,1378165.5763547963
2018-12-15 00:00:00 UTC,0.007306108195356849,0.0,4907842.587127923
2018-12-16 00:00:00 UTC,0.0072757682857013594,0.0,1690650.7001600598
2018-12-17 00:00:00 UTC,0.007085037020302838,0.0,1574625.7171479466
2018-12-18 00:00:00 UTC,0.007451341005117761,0.0,2600915.853205258
2018-12-19 00:00:00 UTC,0.007117470153522362,0.0,3141379.2018034104
2018-12-20 00:00:00 UTC,0.007284952951233216,0.0,3309609.709211689
2018-12-21 00:00:00 UTC,0.006944691702737965,0.0,3295509.343931221
2018-12-22 00:00:00 UTC,0.00648565171816794,0.0,2110154.145898563
2018-12-23 00:00:00 UTC,0.006805807705061915,0.0,1548554.5619378085
2018-12-24 00:00:00 UTC,0.006840446430420989,0.0,1744365.4107377438
2018-12-25 00:00:00 UTC,0.006593513188648472,0.0,1619414.2953558713
2018-12-26 00:00:00 UTC,0.005631910914098419,0.0,925261.6031058896
2018-12-27 00:00:00 UTC,0.0062220853134736034,0.0,2301546.9533899403
2018-12-28 00:00:00 UTC,0.005318562615901143,0.0,1218161.9828654656
2018-12-29 00:00:00 UTC,0.005273784638685095,0.0,1853536.6071301284
2018-12-30 00:00:00 UTC,0.005429323436098814,0.0,2286712.2240446205
2018-12-31 00:00:00 UTC,0.0059903721280035365,0.0,1529328.4781229314
2019-01-01 00:00:00 UTC,0.005614073736056546,0.0,1692455.4997603656
2019-01-02 00:00:00 UTC,0.005722483121392712,0.0,5087606.789218599
2019-01-03 00:00:00 UTC,0.005723201025711722,0.0,1827527.3688267758
2019-01-04 00:00:00 UTC,0.005940466039452859,0.0,1892988.835440441
2019-01-05 00:00:00 UTC,0.01149309667451154,0.0,6054320.304720525
2019-01-06 00:00:00 UTC,0.013041069782409608,0.0,10474443.44331186
2019-01-07 00:00:00 UTC,0.011761735087250334,0.0,4627878.4523142595
2019-01-08 00:00:00 UTC,0.01350156361613909,0.0,6025997.493589608
2019-01-09 00:00:00 UTC,0.01713397151976747,0.0,9673847.128271159
2019-01-10 00:00:00 UTC,0.017068314101776037,0.0,6938452.300544897
2019-01-11 00:00:00 UTC,0.013223436790353952,0.0,4715297.895652559
2019-01-12 00:00:00 UTC,0.01279015903882467,0.0,3401149.145409696
2019-01-13 00:00:00 UTC,0.011139028722779398,0.0,2910837.19626043
2019-01-14 00:00:00 UTC,0.012043189419351423,0.0,3744080.0972870816
2019-01-15 00:00:00 UTC,0.012119577635730785,0.0,2936943.1988723287
2019-01-16 00:00:00 UTC,0.011607204925971693,0.0,2514123.4134474574
2019-01-17 00:00:00 UTC,0.011280307087915924,0.0,1842606.8090718845
2019-01-18 00:00:00 UTC,0.010968540568470268,0.0,2199394.2329519894
2019-01-19 00:00:00 UTC,0.011359664487249848,0.0,2153062.4902876755
2019-01-20 00:00:00 UTC,0.011135880104363902,0.0,1597276.8543178954
2019-01-21 00:00:00 UTC,0.010733510531795058,0.0,1645702.1559651073
2019-01-22 00:00:00 UTC,0.010436108943138508,0.0,1519167.1060680219
2019-01-23 00:00:00 UTC,0.009702126680963947,0.0,1604723.945487644
2019-01-24 00:00:00 UTC,0.010008151076885404,0.0,1543689.7764075387
2019-01-25 00:00:00 UTC,0.010202576830717682,0.0,2337443.888321278
2019-01-26 00:00:00 UTC,0.010184385385050936,0.0,1907359.6231654156
2019-01-27 00:00:00 UTC,0.009821234755090353,0.0,2540502.7264755573
2019-01-28 00:00:00 UTC,0.009324414728054889,0.0,2681091.2670223834
2019-01-29 00:00:00 UTC,0.00847384103304673,0.0,2115597.471869985
2019-01-30 00:00:00 UTC,0.009155029104582454,0.0,2985835.7984582004
2019-01-31 00:00:00 UTC,0.00892442350889681,0.0,2006312.3054280307
2019-02-01 00:00:00 UTC,0.008499420837064125,0.0,1216377.7446237288
2019-02-02 00:00:00 UTC,0.00860677951876555,0.0,1135349.1818797402
2019-02-03 00:00:00 UTC,0.008805219413545022,0.0,1183685.5954898847
2019-02-04 00:00:00 UTC,0.009242334430956699,0.0,2003518.4974524924
2019-02-05 00:00:00 UTC,0.00945162628216793,0.0,1393653.1098782858
2019-02-06 00:00:00 UTC,0.00897427466809427,0.0,1590048.9918369427
2019-02-07 00:00:00 UTC,0.00865718326423831,0.0,883703.5181053517
2019-02-08 00:00:00 UTC,0.008694919345996435,0.0,505527.3316266304
2019-02-09 00:00:00 UTC,0.008955552446836679,0.0,644613.8235402495
2019-02-10 00:00:00 UTC,0.008519916957017624,0.0,1396338.662393235
2019-02-11 00:00:00 UTC,0.008496072808464051,0.0,1378615.4299522196
2019-02-12 00:00:00 UTC,0.008171676174161263,0.0,1289823.9820972572
2019-02-13 00:00:00 UTC,0.008635757808385134,0.0,1528937.9659820439
2019-02-14 00:00:00 UTC,0.008262576661900252,0.0,1726295.191852156
2019-02-15 00:00:00 UTC,0.00899735402053674,0.0,1995883.9705163068
2019-02-16 00:00:00 UTC,0.008471906499639132,0.0,1126378.6636798093
2019-02-17 00:00:00 UTC,0.008564375969917125,0.0,1292688.9092958362
2019-02-18 00:00:00 UTC,0.008288698804155118,0.0,1486731.183099132
2019-02-19 00:00:00 UTC,0.008619228372795034,0.0,1569676.079861446
2019-02-20 00:00:00 UTC,0.008445327519861512,0.0,742079.4713348568
2019-02-21 00:00:00 UTC,0.008639835237315928,0.0,803154.4631390752
2019-02-22 00:00:00 UTC,0.008388726437836976,0.0,648916.3421718115
2019-02-23 00:00:00 UTC,0.008235095929235707,0.0,188723.03853592087
2019-02-24 00:00:00 UTC,0.008350611522552003,0.0,981573.5691546826
2019-02-25 00:00:00 UTC,0.007998664516539763,0.0,1013074.0284434968
2019-02-26 00:00:00 UTC,0.007376734258731685,0.0,144025.29805049993
2019-02-27 00:00:00 UTC,0.007013950887071659,0.0,149160.16001699652
